SKU;Quantidade;ID_Loja;Data da Venda;ID_FormaPagamento;ID_Cliente
HL1065;3;13;02/01/2019;1;617
HL1247;2;9;02/01/2019;4;399
HL1302;2;17;02/01/2019;2;770
HL1111;3;12;02/01/2019;5;101
HL1256;2;2;02/01/2019;4;771
HL1201;3;16;02/01/2019;5;63
HL1184;3;1;02/01/2019;5;258
HL1048;3;10;02/01/2019;3;545
HL1134;1;7;02/01/2019;5;213
HL1069;3;15;02/01/2019;5;351
HL1144;2;7;02/01/2019;5;806
HL1091;3;13;02/01/2019;4;653
HL1158;2;1;02/01/2019;1;34
HL1184;3;15;03/01/2019;5;134
HL1290;3;14;03/01/2019;2;197
HL1195;1;16;03/01/2019;5;209
HL1297;1;17;03/01/2019;4;412
HL1045;3;11;03/01/2019;2;770
HL1029;3;16;03/01/2019;2;440
HL1111;3;13;03/01/2019;1;712
HL1044;1;1;03/01/2019;2;241
HL1104;3;5;03/01/2019;3;93
HL1060;2;15;03/01/2019;2;31
HL1273;3;13;03/01/2019;2;90
HL1242;2;3;03/01/2019;5;506
HL1164;1;14;03/01/2019;4;444
HL1191;1;8;03/01/2019;2;260
HL1155;2;3;03/01/2019;1;453
HL1223;3;14;03/01/2019;5;48
HL1248;1;9;03/01/2019;1;402
HL1139;2;3;03/01/2019;4;304
HL1170;1;1;03/01/2019;5;592
HL1212;3;16;03/01/2019;4;509
HL1189;1;15;03/01/2019;5;599
HL1293;1;7;03/01/2019;5;4
HL1164;1;3;03/01/2019;1;494
HL1307;1;8;03/01/2019;1;317
HL1178;2;3;03/01/2019;3;659
HL1279;3;7;03/01/2019;2;312
HL1143;3;16;03/01/2019;1;177
HL1306;2;2;03/01/2019;1;325
HL1126;3;8;03/01/2019;3;382
HL1001;2;5;03/01/2019;4;560
HL1170;3;4;03/01/2019;2;182
HL1152;2;7;03/01/2019;1;287
HL1305;2;11;03/01/2019;3;81
HL1073;1;15;03/01/2019;2;102
HL1145;2;9;03/01/2019;1;803
HL1125;1;13;03/01/2019;3;263
HL1053;2;3;03/01/2019;3;807
HL1037;2;17;03/01/2019;1;352
HL1267;3;4;03/01/2019;5;620
HL1217;2;7;03/01/2019;1;15
HL1255;3;4;03/01/2019;1;468
HL1055;3;16;04/01/2019;1;213
HL1078;2;12;04/01/2019;2;377
HL1182;1;10;04/01/2019;2;197
HL1013;1;3;04/01/2019;5;526
HL1256;1;10;04/01/2019;5;453
HL1068;3;15;04/01/2019;3;753
HL1019;3;6;04/01/2019;2;608
HL1055;1;15;04/01/2019;1;552
HL1133;3;5;04/01/2019;4;610
HL1027;1;7;04/01/2019;5;758
HL1139;3;9;04/01/2019;5;505
HL1058;1;17;04/01/2019;4;381
HL1279;3;15;04/01/2019;3;564
HL1123;3;1;04/01/2019;5;431
HL1304;2;1;04/01/2019;3;260
HL1012;3;2;04/01/2019;3;789
HL1063;3;11;04/01/2019;2;561
HL1222;1;17;04/01/2019;3;741
HL1130;1;9;04/01/2019;5;446
HL1065;3;9;04/01/2019;1;710
HL1251;3;9;04/01/2019;3;74
HL1309;3;14;04/01/2019;1;162
HL1061;3;8;04/01/2019;4;394
HL1014;2;9;04/01/2019;5;325
HL1061;2;3;04/01/2019;2;616
HL1198;3;7;05/01/2019;3;41
HL1269;2;13;05/01/2019;5;254
HL1174;1;8;05/01/2019;4;649
HL1028;1;3;05/01/2019;1;382
HL1300;1;10;05/01/2019;4;624
HL1289;3;13;05/01/2019;5;627
HL1286;2;9;05/01/2019;3;50
HL1158;3;6;05/01/2019;2;101
HL1168;1;10;05/01/2019;1;259
HL1173;2;9;05/01/2019;3;240
HL1009;3;2;05/01/2019;1;78
HL1254;1;1;05/01/2019;3;725
HL1087;2;13;05/01/2019;3;245
HL1238;1;13;05/01/2019;5;113
HL1040;2;2;05/01/2019;5;471
HL1122;1;3;05/01/2019;1;789
HL1082;1;16;05/01/2019;2;405
HL1216;2;12;05/01/2019;4;551
HL1074;1;6;05/01/2019;1;93
HL1246;1;11;05/01/2019;1;754
HL1263;3;2;05/01/2019;3;310
HL1118;1;6;05/01/2019;1;122
HL1230;3;12;05/01/2019;3;488
HL1121;2;4;05/01/2019;3;190
HL1175;2;10;05/01/2019;4;228
HL1057;3;7;05/01/2019;3;403
HL1293;1;11;05/01/2019;2;762
HL1218;3;13;05/01/2019;5;87
HL1002;1;13;05/01/2019;4;687
HL1011;2;12;05/01/2019;1;442
HL1060;3;8;05/01/2019;2;59
HL1030;1;7;05/01/2019;5;464
HL1159;3;11;05/01/2019;1;690
HL1266;2;9;05/01/2019;5;452
HL1109;2;7;05/01/2019;3;516
HL1067;1;16;05/01/2019;1;446
HL1002;1;6;05/01/2019;4;279
HL1058;3;4;05/01/2019;1;326
HL1215;2;2;05/01/2019;2;322
HL1219;1;2;05/01/2019;1;392
HL1185;3;17;05/01/2019;2;264
HL1100;2;2;05/01/2019;5;537
HL1173;3;14;05/01/2019;2;62
HL1054;3;7;05/01/2019;2;425
HL1240;3;16;05/01/2019;2;369
HL1108;2;16;05/01/2019;3;91
HL1203;3;5;05/01/2019;2;683
HL1210;3;5;06/01/2019;1;88
HL1219;2;13;06/01/2019;4;666
HL1195;2;9;06/01/2019;3;23
HL1182;2;15;06/01/2019;2;795
HL1175;2;9;06/01/2019;2;478
HL1054;1;15;06/01/2019;2;555
HL1075;3;14;06/01/2019;3;176
HL1110;2;5;06/01/2019;2;551
HL1175;2;11;06/01/2019;3;513
HL1230;3;12;06/01/2019;2;242
HL1177;2;10;06/01/2019;3;337
HL1030;3;17;06/01/2019;1;245
HL1010;2;17;06/01/2019;1;22
HL1118;1;17;06/01/2019;5;368
HL1063;1;10;06/01/2019;2;153
HL1287;3;1;06/01/2019;5;236
HL1045;2;11;06/01/2019;5;145
HL1004;3;14;06/01/2019;5;204
HL1036;3;3;06/01/2019;4;632
HL1109;3;3;06/01/2019;3;499
HL1194;2;1;06/01/2019;3;416
HL1268;3;9;06/01/2019;5;593
HL1136;1;8;06/01/2019;3;62
HL1279;1;3;06/01/2019;5;544
HL1184;3;9;06/01/2019;5;591
HL1238;2;9;06/01/2019;2;14
HL1224;2;12;06/01/2019;5;240
HL1111;1;2;06/01/2019;2;574
HL1303;1;10;06/01/2019;1;393
HL1043;1;16;06/01/2019;5;252
HL1065;2;7;06/01/2019;3;290
HL1046;1;4;06/01/2019;3;79
HL1278;1;6;06/01/2019;4;235
HL1201;1;14;06/01/2019;3;491
HL1151;1;8;06/01/2019;1;333
HL1277;1;2;06/01/2019;1;298
HL1218;2;14;06/01/2019;5;300
HL1036;2;1;06/01/2019;4;668
HL1192;1;13;06/01/2019;2;507
HL1261;1;5;06/01/2019;2;658
HL1143;2;14;07/01/2019;3;100
HL1184;3;8;07/01/2019;1;508
HL1261;2;4;07/01/2019;1;72
HL1019;1;16;07/01/2019;3;291
HL1181;3;14;07/01/2019;4;783
HL1051;1;13;07/01/2019;2;185
HL1217;3;17;07/01/2019;2;98
HL1256;3;11;07/01/2019;2;568
HL1103;2;12;07/01/2019;5;543
HL1037;1;11;07/01/2019;1;211
HL1095;1;8;07/01/2019;3;789
HL1172;3;1;07/01/2019;2;725
HL1308;1;3;07/01/2019;2;686
HL1080;1;5;07/01/2019;2;508
HL1023;1;11;07/01/2019;4;285
HL1147;3;1;07/01/2019;1;278
HL1053;1;2;07/01/2019;1;382
HL1101;2;16;07/01/2019;3;235
HL1037;2;1;07/01/2019;1;619
HL1110;2;2;07/01/2019;1;106
HL1120;1;2;07/01/2019;3;760
HL1079;3;11;07/01/2019;3;439
HL1148;1;5;07/01/2019;3;79
HL1224;1;8;07/01/2019;3;184
HL1128;2;4;07/01/2019;2;418
HL1021;3;10;07/01/2019;4;296
HL1112;2;6;07/01/2019;1;322
HL1094;2;5;07/01/2019;4;425
HL1134;3;6;07/01/2019;1;2
HL1073;2;14;07/01/2019;3;143
HL1033;1;4;07/01/2019;2;281
HL1058;3;4;07/01/2019;2;377
HL1069;3;15;07/01/2019;3;148
HL1312;1;3;07/01/2019;3;154
HL1043;1;12;07/01/2019;4;735
HL1139;1;2;07/01/2019;4;804
HL1015;1;13;07/01/2019;3;296
HL1171;1;14;07/01/2019;4;512
HL1157;2;14;07/01/2019;2;689
HL1247;2;6;07/01/2019;3;483
HL1297;1;4;07/01/2019;1;488
HL1069;1;8;07/01/2019;4;562
HL1060;2;13;07/01/2019;2;305
HL1295;2;15;07/01/2019;1;715
HL1061;2;9;07/01/2019;3;262
HL1186;2;8;08/01/2019;3;11
HL1291;1;14;08/01/2019;5;674
HL1214;3;12;08/01/2019;4;236
HL1251;2;12;08/01/2019;2;418
HL1219;2;12;08/01/2019;1;437
HL1144;2;11;08/01/2019;3;599
HL1161;3;8;08/01/2019;3;688
HL1025;3;12;08/01/2019;4;225
HL1264;2;9;08/01/2019;5;468
HL1064;3;17;08/01/2019;2;24
HL1041;2;12;08/01/2019;5;473
HL1296;1;4;08/01/2019;1;27
HL1029;1;11;08/01/2019;3;104
HL1216;2;8;08/01/2019;2;157
HL1169;2;7;08/01/2019;5;206
HL1198;1;15;08/01/2019;3;542
HL1261;2;1;08/01/2019;2;803
HL1214;1;5;08/01/2019;5;147
HL1053;3;8;08/01/2019;3;742
HL1105;2;11;08/01/2019;1;337
HL1086;2;10;08/01/2019;4;592
HL1269;3;7;08/01/2019;4;8
HL1045;2;6;08/01/2019;2;431
HL1260;3;12;08/01/2019;3;497
HL1147;1;12;08/01/2019;1;399
HL1006;1;11;08/01/2019;5;481
HL1102;3;7;08/01/2019;4;715
HL1187;3;11;08/01/2019;1;325
HL1108;1;7;08/01/2019;5;226
HL1279;1;2;08/01/2019;2;372
HL1144;1;15;08/01/2019;4;105
HL1039;2;3;08/01/2019;5;239
HL1168;2;15;08/01/2019;2;435
HL1227;3;5;08/01/2019;1;424
HL1163;1;7;08/01/2019;5;516
HL1132;3;11;08/01/2019;2;421
HL1300;1;4;08/01/2019;2;66
HL1010;2;2;08/01/2019;5;59
HL1033;2;10;08/01/2019;4;666
HL1198;1;12;08/01/2019;3;791
HL1068;3;4;08/01/2019;5;371
HL1224;1;11;08/01/2019;5;573
HL1051;2;9;08/01/2019;2;371
HL1215;3;10;08/01/2019;3;710
HL1090;2;10;08/01/2019;4;348
HL1191;3;9;08/01/2019;5;575
HL1191;1;11;08/01/2019;1;480
HL1226;2;11;08/01/2019;1;540
HL1095;1;10;08/01/2019;4;58
HL1282;1;5;08/01/2019;2;143
HL1162;1;15;08/01/2019;4;192
HL1173;3;3;08/01/2019;4;138
HL1113;3;17;08/01/2019;1;224
HL1284;1;12;08/01/2019;3;709
HL1280;1;2;08/01/2019;1;536
HL1030;1;8;08/01/2019;2;91
HL1095;2;11;09/01/2019;5;405
HL1255;1;17;09/01/2019;4;28
HL1262;1;6;09/01/2019;2;710
HL1131;3;11;09/01/2019;3;802
HL1202;3;2;09/01/2019;2;143
HL1172;1;10;09/01/2019;5;588
HL1028;2;13;09/01/2019;1;100
HL1208;2;3;09/01/2019;3;200
HL1221;2;11;09/01/2019;1;256
HL1227;2;16;09/01/2019;1;256
HL1159;3;13;09/01/2019;1;419
HL1079;3;11;09/01/2019;3;311
HL1047;2;3;09/01/2019;3;199
HL1164;2;2;09/01/2019;1;420
HL1226;3;12;09/01/2019;4;171
HL1193;3;12;09/01/2019;5;671
HL1263;1;7;09/01/2019;4;540
HL1080;1;17;09/01/2019;4;175
HL1175;3;15;09/01/2019;3;648
HL1043;3;3;09/01/2019;1;60
HL1304;3;8;09/01/2019;4;420
HL1096;1;4;09/01/2019;3;687
HL1262;2;3;09/01/2019;1;376
HL1154;3;12;09/01/2019;3;279
HL1080;2;1;09/01/2019;3;353
HL1307;2;4;09/01/2019;1;493
HL1177;3;4;09/01/2019;2;377
HL1227;1;4;09/01/2019;2;61
HL1265;2;13;09/01/2019;5;28
HL1292;3;14;09/01/2019;4;794
HL1076;1;2;09/01/2019;3;303
HL1308;2;15;09/01/2019;5;322
HL1259;1;12;09/01/2019;1;579
HL1214;2;5;09/01/2019;2;115
HL1292;3;17;09/01/2019;2;22
HL1132;2;17;09/01/2019;3;676
HL1268;2;11;09/01/2019;5;234
HL1302;1;15;09/01/2019;5;758
HL1075;2;13;09/01/2019;4;419
HL1236;3;5;09/01/2019;4;296
HL1033;1;6;09/01/2019;5;130
HL1046;1;4;09/01/2019;2;762
HL1180;3;17;09/01/2019;1;647
HL1305;1;9;09/01/2019;1;618
HL1309;2;7;09/01/2019;3;795
HL1108;2;6;09/01/2019;3;560
HL1072;3;3;09/01/2019;2;345
HL1131;1;15;10/01/2019;4;341
HL1164;2;14;10/01/2019;4;720
HL1166;2;2;10/01/2019;4;649
HL1047;2;8;10/01/2019;2;276
HL1233;2;13;10/01/2019;3;313
HL1195;2;10;10/01/2019;1;145
HL1066;3;15;10/01/2019;4;670
HL1277;3;10;10/01/2019;4;648
HL1253;1;3;10/01/2019;5;397
HL1130;1;16;10/01/2019;4;62
HL1232;3;5;10/01/2019;5;456
HL1294;1;2;10/01/2019;4;334
HL1274;2;15;10/01/2019;5;270
HL1250;2;17;10/01/2019;5;694
HL1054;1;9;10/01/2019;4;660
HL1142;3;4;10/01/2019;1;321
HL1109;3;8;10/01/2019;5;375
HL1219;2;15;10/01/2019;5;485
HL1180;3;17;10/01/2019;1;513
HL1283;2;9;10/01/2019;5;364
HL1261;2;4;10/01/2019;3;119
HL1162;3;4;10/01/2019;3;468
HL1015;2;15;10/01/2019;4;642
HL1265;1;8;10/01/2019;3;483
HL1094;2;9;10/01/2019;3;167
HL1092;3;16;10/01/2019;5;482
HL1204;2;5;10/01/2019;4;343
HL1295;1;17;10/01/2019;3;353
HL1219;3;15;10/01/2019;4;79
HL1287;3;11;10/01/2019;3;471
HL1017;3;8;10/01/2019;4;405
HL1128;1;7;10/01/2019;1;30
HL1038;2;5;10/01/2019;4;434
HL1048;3;14;10/01/2019;5;762
HL1258;3;12;10/01/2019;5;146
HL1125;1;17;10/01/2019;2;366
HL1080;2;11;10/01/2019;4;95
HL1021;3;16;10/01/2019;2;305
HL1082;1;15;10/01/2019;3;696
HL1254;2;4;11/01/2019;5;744
HL1027;1;11;11/01/2019;3;559
HL1033;1;1;11/01/2019;1;354
HL1155;2;5;11/01/2019;4;261
HL1293;2;15;11/01/2019;5;212
HL1108;1;4;11/01/2019;1;218
HL1027;1;9;11/01/2019;1;774
HL1228;1;15;11/01/2019;1;514
HL1185;3;8;11/01/2019;1;406
HL1219;2;12;11/01/2019;5;506
HL1098;1;13;11/01/2019;1;654
HL1184;1;2;11/01/2019;1;472
HL1164;1;14;11/01/2019;2;605
HL1151;2;5;11/01/2019;4;812
HL1022;2;8;11/01/2019;5;535
HL1032;2;2;11/01/2019;4;577
HL1123;1;9;11/01/2019;2;69
HL1098;2;3;11/01/2019;4;244
HL1135;2;6;11/01/2019;5;646
HL1263;3;15;11/01/2019;4;681
HL1308;2;4;11/01/2019;2;131
HL1303;1;8;11/01/2019;1;217
HL1062;2;9;11/01/2019;4;468
HL1022;2;1;11/01/2019;3;395
HL1225;1;15;11/01/2019;5;47
HL1219;2;12;11/01/2019;4;817
HL1255;2;15;11/01/2019;5;743
HL1145;1;8;11/01/2019;2;81
HL1052;2;4;11/01/2019;5;510
HL1004;1;14;11/01/2019;5;240
HL1097;1;1;11/01/2019;3;588
HL1008;3;13;11/01/2019;4;163
HL1201;3;7;11/01/2019;3;647
HL1153;2;14;11/01/2019;5;565
HL1287;2;15;11/01/2019;3;299
HL1006;3;9;12/01/2019;1;616
HL1092;1;12;12/01/2019;2;117
HL1149;2;12;12/01/2019;3;807
HL1236;3;12;12/01/2019;2;48
HL1025;1;7;12/01/2019;2;132
HL1058;3;15;12/01/2019;5;566
HL1193;1;5;12/01/2019;3;332
HL1011;2;13;12/01/2019;1;56
HL1019;1;6;12/01/2019;1;314
HL1235;3;16;12/01/2019;1;369
HL1167;3;11;12/01/2019;5;405
HL1099;1;4;12/01/2019;5;796
HL1193;1;13;12/01/2019;2;213
HL1014;2;9;12/01/2019;1;274
HL1093;1;4;12/01/2019;1;297
HL1290;2;17;12/01/2019;2;71
HL1164;3;7;12/01/2019;1;580
HL1021;3;11;12/01/2019;3;789
HL1007;2;15;12/01/2019;5;758
HL1184;3;10;12/01/2019;1;244
HL1184;1;5;12/01/2019;3;557
HL1170;3;8;12/01/2019;3;485
HL1022;2;4;12/01/2019;1;520
HL1209;2;5;12/01/2019;5;200
HL1085;1;9;12/01/2019;3;477
HL1228;3;6;12/01/2019;3;737
HL1202;2;12;12/01/2019;1;306
HL1277;1;3;12/01/2019;2;45
HL1164;1;11;12/01/2019;2;337
HL1225;1;2;12/01/2019;3;466
HL1156;2;9;12/01/2019;1;471
HL1001;2;2;12/01/2019;4;506
HL1082;3;12;12/01/2019;4;748
HL1248;2;3;12/01/2019;3;712
HL1048;2;10;12/01/2019;5;107
HL1126;2;5;13/01/2019;2;454
HL1178;1;15;13/01/2019;3;255
HL1290;2;8;13/01/2019;3;493
HL1132;2;3;13/01/2019;3;328
HL1036;2;11;13/01/2019;3;812
HL1077;1;2;13/01/2019;3;720
HL1292;3;14;13/01/2019;4;562
HL1202;2;17;13/01/2019;4;63
HL1172;3;9;13/01/2019;3;446
HL1214;3;3;13/01/2019;4;99
HL1134;1;16;13/01/2019;2;670
HL1025;3;12;13/01/2019;2;806
HL1296;3;5;13/01/2019;3;295
HL1265;1;6;13/01/2019;2;290
HL1002;2;9;13/01/2019;2;359
HL1198;2;17;13/01/2019;5;106
HL1026;2;14;13/01/2019;3;531
HL1202;2;16;13/01/2019;1;190
HL1070;1;10;13/01/2019;2;392
HL1185;2;7;13/01/2019;4;15
HL1240;3;4;13/01/2019;3;703
HL1181;3;16;13/01/2019;1;436
HL1110;2;17;13/01/2019;1;708
HL1203;2;16;13/01/2019;4;590
HL1099;2;17;13/01/2019;3;807
HL1192;2;12;13/01/2019;2;516
HL1140;3;8;13/01/2019;3;11
HL1031;1;14;13/01/2019;5;687
HL1176;3;13;13/01/2019;1;58
HL1113;1;14;13/01/2019;3;567
HL1308;2;13;13/01/2019;2;428
HL1236;1;2;13/01/2019;4;701
HL1145;3;13;13/01/2019;5;235
HL1275;1;14;13/01/2019;2;689
HL1251;1;16;13/01/2019;3;455
HL1231;2;3;13/01/2019;5;376
HL1072;3;7;13/01/2019;1;32
HL1142;1;11;13/01/2019;1;361
HL1021;2;4;13/01/2019;5;157
HL1312;1;14;13/01/2019;5;92
HL1113;3;6;13/01/2019;2;537
HL1181;2;14;14/01/2019;4;140
HL1279;3;8;14/01/2019;2;152
HL1234;2;10;14/01/2019;4;134
HL1251;3;7;14/01/2019;5;452
HL1057;2;12;14/01/2019;3;152
HL1011;1;4;14/01/2019;3;181
HL1154;2;11;14/01/2019;4;306
HL1092;3;7;14/01/2019;4;154
HL1296;3;3;14/01/2019;4;51
HL1243;2;9;14/01/2019;1;262
HL1135;1;10;14/01/2019;5;210
HL1283;2;10;14/01/2019;2;376
HL1015;3;1;14/01/2019;1;15
HL1257;3;11;14/01/2019;2;336
HL1289;1;15;14/01/2019;2;169
HL1048;2;7;14/01/2019;1;482
HL1062;1;9;14/01/2019;4;614
HL1033;3;17;14/01/2019;5;607
HL1292;2;3;14/01/2019;2;326
HL1279;1;15;14/01/2019;1;371
HL1112;2;12;14/01/2019;2;500
HL1011;3;8;14/01/2019;4;273
HL1029;3;10;14/01/2019;3;24
HL1011;3;1;14/01/2019;4;285
HL1060;1;12;14/01/2019;5;73
HL1020;3;15;14/01/2019;2;366
HL1084;1;16;14/01/2019;5;23
HL1062;1;6;14/01/2019;2;240
HL1253;2;14;14/01/2019;1;5
HL1072;3;9;14/01/2019;4;465
HL1149;2;17;14/01/2019;2;134
HL1012;1;7;14/01/2019;2;491
HL1135;1;12;14/01/2019;1;447
HL1237;1;17;14/01/2019;2;335
HL1266;1;11;14/01/2019;1;279
HL1281;3;14;14/01/2019;3;520
HL1309;1;10;14/01/2019;5;225
HL1050;2;12;14/01/2019;2;31
HL1213;2;1;14/01/2019;4;701
HL1064;3;15;14/01/2019;1;638
HL1018;2;13;14/01/2019;4;421
HL1045;3;9;14/01/2019;5;387
HL1181;2;11;14/01/2019;1;99
HL1194;1;14;15/01/2019;3;672
HL1058;1;11;15/01/2019;3;412
HL1309;1;5;15/01/2019;1;283
HL1007;1;9;15/01/2019;3;473
HL1073;2;13;15/01/2019;4;361
HL1015;2;9;15/01/2019;5;550
HL1296;3;15;15/01/2019;2;555
HL1288;1;14;15/01/2019;5;577
HL1081;1;12;15/01/2019;2;75
HL1123;1;12;15/01/2019;2;152
HL1195;2;7;15/01/2019;1;807
HL1074;2;1;15/01/2019;2;557
HL1036;1;4;15/01/2019;2;748
HL1196;2;12;15/01/2019;5;629
HL1253;3;10;15/01/2019;2;283
HL1300;2;6;15/01/2019;3;137
HL1230;3;11;15/01/2019;3;247
HL1189;1;12;15/01/2019;1;355
HL1197;2;8;15/01/2019;5;183
HL1072;2;11;15/01/2019;5;241
HL1273;1;2;15/01/2019;5;566
HL1245;1;7;15/01/2019;5;592
HL1075;3;11;15/01/2019;3;691
HL1046;3;6;15/01/2019;5;737
HL1147;2;7;15/01/2019;5;429
HL1153;3;13;15/01/2019;1;501
HL1013;3;5;15/01/2019;5;63
HL1210;2;13;15/01/2019;1;544
HL1211;1;4;15/01/2019;4;153
HL1166;2;13;15/01/2019;1;782
HL1110;2;3;15/01/2019;1;385
HL1019;2;9;15/01/2019;4;97
HL1255;2;6;15/01/2019;4;378
HL1282;3;9;15/01/2019;4;233
HL1027;1;10;15/01/2019;5;339
HL1231;2;9;15/01/2019;3;248
HL1140;1;11;15/01/2019;3;639
HL1259;1;12;15/01/2019;2;356
HL1181;3;7;15/01/2019;1;630
HL1066;2;3;15/01/2019;1;498
HL1226;1;1;15/01/2019;5;227
HL1230;2;3;15/01/2019;4;346
HL1300;2;3;15/01/2019;3;563
HL1020;3;2;15/01/2019;4;242
HL1107;2;13;16/01/2019;4;739
HL1269;3;4;16/01/2019;3;583
HL1300;2;14;16/01/2019;2;39
HL1265;2;1;16/01/2019;4;117
HL1255;3;2;16/01/2019;5;127
HL1262;2;10;16/01/2019;5;417
HL1020;1;5;16/01/2019;2;232
HL1185;1;7;16/01/2019;4;230
HL1202;3;11;16/01/2019;2;800
HL1028;2;1;16/01/2019;2;782
HL1037;3;8;16/01/2019;4;238
HL1137;3;10;16/01/2019;5;330
HL1194;3;5;16/01/2019;3;763
HL1074;3;10;16/01/2019;4;289
HL1210;2;13;16/01/2019;3;555
HL1305;1;7;16/01/2019;5;207
HL1242;1;3;16/01/2019;5;198
HL1239;3;5;16/01/2019;2;94
HL1171;2;2;16/01/2019;1;789
HL1311;2;6;16/01/2019;5;793
HL1051;2;2;16/01/2019;5;721
HL1142;3;2;16/01/2019;1;637
HL1044;3;11;16/01/2019;4;344
HL1030;2;14;16/01/2019;5;805
HL1046;2;16;16/01/2019;3;286
HL1070;1;2;16/01/2019;3;297
HL1174;3;15;16/01/2019;5;326
HL1048;1;17;16/01/2019;3;676
HL1190;1;17;16/01/2019;1;382
HL1202;2;2;16/01/2019;4;138
HL1115;3;11;16/01/2019;5;354
HL1128;2;10;16/01/2019;1;515
HL1230;1;6;16/01/2019;2;646
HL1070;2;8;16/01/2019;1;753
HL1115;2;9;16/01/2019;5;175
HL1236;3;2;16/01/2019;5;454
HL1094;1;2;16/01/2019;3;24
HL1034;2;9;16/01/2019;4;109
HL1250;1;6;16/01/2019;5;51
HL1282;1;15;16/01/2019;1;125
HL1134;2;7;16/01/2019;1;247
HL1224;1;4;16/01/2019;4;232
HL1040;3;10;16/01/2019;2;298
HL1057;1;1;16/01/2019;4;796
HL1122;1;12;16/01/2019;2;81
HL1183;1;4;16/01/2019;3;496
HL1268;1;6;16/01/2019;3;483
HL1008;2;7;17/01/2019;3;619
HL1305;1;16;17/01/2019;4;527
HL1208;2;16;17/01/2019;5;560
HL1219;3;7;17/01/2019;2;377
HL1078;2;10;17/01/2019;5;238
HL1070;3;6;17/01/2019;5;288
HL1052;1;6;17/01/2019;2;37
HL1063;2;15;17/01/2019;3;274
HL1130;1;15;17/01/2019;1;272
HL1050;1;5;17/01/2019;4;797
HL1063;1;8;17/01/2019;1;463
HL1216;1;15;17/01/2019;1;491
HL1163;2;9;17/01/2019;1;802
HL1107;3;4;17/01/2019;1;442
HL1054;1;15;17/01/2019;1;390
HL1087;3;3;17/01/2019;4;699
HL1058;3;4;17/01/2019;4;294
